,wine name,winery,wine year,wine rating,wine price,wine region,wine country,grape information,wine acidity,wine intensity,wine sweetness,wine tannin,wine description
888,Sauternes,Château Raymond-Lafon,1986,4.3,69.0,Sauternes,France,Sauvignon Blanc,4.369524500000001,4.699751,4.912559,,
889,Sauternes (Grand Cru Classé),Château Filhot,1996,4.3,35.0,Sauternes,France,Sauvignon Blanc,4.3812475,4.8240347,4.943792,,
890,11 Filari Primitivo di Manduria Dolce Naturale,San Marzano,2011,4.0,18.18,Primitivo di Manduria,Italy,,,,,,
891,Harvest Select Sweet Riesling,Chateau Ste. Michelle,2014,3.9,9.99,Columbia Valley,United States,Riesling,2.8992894000000002,2.511005,3.6412497000000004,,
892,Sauternes (Premier Grand Cru Classé),Château La Tour Blanche,1989,4.3,109.0,Sauternes,France,Sauvignon Blanc,4.320389,4.7182319999999995,4.904211,,
893,Vouvray Moelleux,Philippe Foreau,2010,3.8,42.0,Vouvray,France,,,,,,
894,Ürziger Würzgarten Riesling Auslese,Alfred Merkelbach - Geschw Albertz-Erben,2016,3.9,31.9,Mosel,Germany,Riesling,,,,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
895,Brauneberger Juffer-Sonnenuhr Riesling Spätlese,Willi Haag,2016,3.9,33.0,Brauneberg,Germany,Riesling,,,,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
896,Sauternes,Château Raymond-Lafon,1983,4.2,70.0,Sauternes,France,Sauvignon Blanc,4.369524500000001,4.699751,4.912559,,
897,Sweet Riesling,Pacific Rim,2010,4.0,12.99,Columbia Valley,United States,Riesling,3.0807824,2.6970433999999996,3.5267824999999995,,
898,Réserve Sauternes,Thomas Barton,2011,4.0,22.8,Sauternes,France,Sauvignon Blanc,4.322682,4.754182,5.0,,
899,No. 1 Seleccion Especial,Jorge Ordóñez,2010,4.0,24.99,Málaga,Spain,,,,,,
900,Sweet Red,Sutter Home,2011,3.1,6.99,California,United States,,,,,,
901,Vidal Icewine,Inniskillin,2012,4.3,52.99,Niagara Peninsula,Canada,,,,,,
902,No. 1 Seleccion Especial,Jorge Ordóñez,2012,4.0,21.99,Málaga,Spain,,,,,,
903,Zeltinger Sonnenuhr Riesling Auslese,Selbach-Oster,2013,4.2,49.0,Mosel,Germany,Riesling,4.0823526,3.3951309000000003,3.4116665999999998,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
904,Sauternes Barsac (Premier Grand Cru Classé),Château Coutet,1975,4.3,75.0,Barsac,France,Sauvignon Blanc,4.3556337,4.7459097,4.881172,,
905,Vin Santo di Montepulciano,Avignonesi,2001,4.7,229.9,Vin Santo di Montepulciano,Italy,,,,,,
906,Late Harvest Riesling,Trefethen,2013,4.5,68.0,Oak Knoll District,United States,Riesling,,,,,
907,Sauternes,Château Grillon,2016,4.1,28.0,Sauternes,France,Sauvignon Blanc,4.348026,4.8568587,4.9585485,,
908,Sauternes (Premier Grand Cru Classé),Château Lafaurie-Peyraguey,1990,4.5,100.0,Sauternes,France,Sauvignon Blanc,4.314389,4.7723455,4.8714213,,
909,Sauternes (Crème de Tête),Château Gilette,1971,4.7,449.99,Sauternes,France,Sauvignon Blanc,4.303703,4.581304599999999,4.837651,,
910,Riesling Spätlese,Schlink Haus,2017,3.7,9.99,Nahe,Germany,Riesling,3.1321335,2.3804,3.2788,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
911,Sauternes (Grand Cru Classé),Château Doisy-Vedrines,1988,4.3,95.0,Sauternes,France,Sauvignon Blanc,4.3899745999999995,4.7700806,4.8920392999999995,,
912,Sauternes (Premier Grand Cru Classé),Château Rieussec,1982,4.5,100.0,Sauternes,France,Sauvignon Blanc,4.3623915,4.7800709999999995,4.8944735999999995,,
913,Barsac (Grand Cru Classé),Château Doisy-Daëne,1999,4.4,48.0,Barsac,France,Sauvignon Blanc,4.332616000000001,4.7315629999999995,4.8789725,,
914,Sauternes (Premier Grand Cru Classé),Château Rieussec,1983,4.5,85.0,Sauternes,France,Sauvignon Blanc,4.3623915,4.7800709999999995,4.8944735999999995,,
915,Sauternes (Premier Grand Cru Classé),Château Rieussec,1991,4.2,96.07,Sauternes,France,Sauvignon Blanc,4.3623915,4.7800709999999995,4.8944735999999995,,
916,Aszú 6 puttonyos,Château Dereszla,2006,4.6,71.99,Tokaj,Hungary,,,,,,
917,Arbois Vin Jaune,Domaine Jacques Puffeney,2006,4.2,141.0,Arbois,France,Savagnin,,,,,"Vin jaune from the Jura region of France, is best known for oxidized nutty and toasty flavors and aromas, similar to a dry Fino Sherry. These high-acid wines also offer up notes of curry, spice, citrus and mineral.

To create vin jaune, wine from Savagnin grapes—an ancient variety native to northeastern France and southwestern Germany—spends six years nearly untouched under a layer of flor (naturally occurring yeast) inside a cask (a process similar to sherry production, but Vin Jaune is not fortified).

Vin jaune is made in four Jura appellations: Arbois, Château-Chalon, Côtes du Jura and L'Étoile. The best examples of vin jaune come from Château-Chalon, where the Savagnin is late-harvested so it achieves more flavor and ripeness. It is also the only wine that's allowed to be made in that region.

True to its name, 'vin jaune', which translates to 'yellow wine', can show in the glass as bright yellow or golden in color."
918,Solera Rivesaltes,Domaine des Schistes,N.V.,4.0,23.0,Rivesaltes,France,,,,,,
919,Vin Santo del Chianti Classico,Isole e Olena,2006,4.3,49.98,Vin Santo del Chianti Classico,Italy,,,,,,
920,Vino Santo,Francesco Poli,2004,4.4,55.78,Trentino,Italy,,,,,,
921,Monzinger Riesling Kabinett,Emrich-Schönleber,2017,3.9,37.0,Nahe,Germany,Riesling,3.8935699999999995,3.3560635999999997,3.0076041,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
922,Côteaux du Layon Carte d'Or,Baumard,2015,4.0,25.99,Côteaux du Layon,France,Chenin Blanc,3.4789230000000004,3.0781023999999997,3.5674870000000003,,"Loire Chenin Blanc is characterized by its distinctive high acidity. Most tend to be off-dry to medium sweet, with notes of flowers, straw and honey.

The best sweet styles are made from grapes affected by noble rot, which become golden and honeyed. Dry styles possess a chalky minerality to them.

Spanning the Loire River as it flows out to the Atlantic Ocean, the region has diverse soils and climates, meaning Chenin Blanc comes in all different styles.

Because of the grape's inherent high acidity, Chenin Blanc's charm can be lost in cooler vintages, with the acid overpowering."
923,Sauvignon Blanc Late Harvest,Honig,2016,4.5,58.52,Rutherford,United States,Sauvignon Blanc,4.1800003,3.9,2.99,,"California is known primarily for its Cabernet and Chardonnay, but they are also producing some really lovely Sauvignon Blancs. These wines are typically high in acidity and great with food.

Sauvignon Blanc in California is usually a little fruitier than it is in France, and a little lighter in body and color than a typical Chardonnay.

Sauvignon Blanc might be the perfect wine for summertime and California makes some of the best. The wines are usually light, crisp, and brimming with gorgeous flavors of zesty lime, grapefruit, and melon. These fruit flavors are perfectly complemented with subtle herbal flavors. Some say that Sauvignon Blanc smells like freshly mown grass.

One of the best parts about Sauvignon Blanc is that it is relatively inexpensive. A lack of new oak and smaller demand, keeps its prices lower than Chardonnay. You can get great deals on these. Look for great Sauvignon Blancs from classic Napa Valley producers."
924,Sauternes (Crème de Tête),Château Gilette,1955,4.7,530.0,Sauternes,France,Sauvignon Blanc,4.303703,4.581304599999999,4.837651,,
925,Moscatel Roxo,Horácio Simões,2013,4.4,20.15,Setúbal,Portugal,Moscatel de Alejandría,3.0607892999999997,3.4408772000000005,3.0968418,,
926,Cuvée Eiswein,Kracher,2011,4.1,52.51,Burgenland,Austria,,,,,,
927,Sauternes,Château d'Yquem,1921,4.7,13715.89,Sauternes,France,Sauvignon Blanc,4.3780730000000005,4.692753,4.878145,,
928,Sauternes (Premier Grand Cru Classé),Château La Tour Blanche,2002,4.4,49.99,Sauternes,France,Sauvignon Blanc,4.320389,4.7182319999999995,4.904211,,
929,No. 2 Victoria,Jorge Ordóñez,2014,4.3,26.98,Málaga,Spain,,,,,,
930,Sauternes (Premier Grand Cru Classé),Château Suduiraut,1970,4.2,190.5,Sauternes,France,Sauvignon Blanc,4.363766,4.741132299999999,4.8958597,,
931,Sauternes (Premier Grand Cru Classé),Château Suduiraut,1988,4.4,77.0,Sauternes,France,Sauvignon Blanc,4.363766,4.741132299999999,4.8958597,,
932,Vin Santo del Chianti Classico,Fèlsina,2007,4.3,45.99,Vin Santo del Chianti Classico,Italy,,,,,,
933,Gutsabfüllung Ockfener Bockstein Riesling Auslese,St. Urbans-Hof,2014,4.3,53.99,Ockfen,Germany,Riesling,3.584036,3.9248195,3.6098192000000004,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
934,Cuvée Auslese,Kracher,2016,4.0,26.95,Burgenland,Austria,,,,,,
935,Cuvée Constance,Domaine Huet,1989,4.8,300.0,Vouvray,France,,,,,,
936,Vouvray Le Mont Moelleux,Domaine Huet,2002,4.0,69.95,Vouvray,France,,,,,,
937,Sauternes (Premier Grand Cru Classé),Château La Tour Blanche,1988,4.5,85.0,Sauternes,France,Sauvignon Blanc,4.320389,4.7182319999999995,4.904211,,
938,Vouvray Le Haut-Lieu Moelleux,Domaine Huet,2005,4.2,59.95,Vouvray,France,Chenin Blanc,3.6023684,2.5157895,2.3976316000000004,,"Loire Chenin Blanc is characterized by its distinctive high acidity. Most tend to be off-dry to medium sweet, with notes of flowers, straw and honey.

The best sweet styles are made from grapes affected by noble rot, which become golden and honeyed. Dry styles possess a chalky minerality to them.

Spanning the Loire River as it flows out to the Atlantic Ocean, the region has diverse soils and climates, meaning Chenin Blanc comes in all different styles.

Because of the grape's inherent high acidity, Chenin Blanc's charm can be lost in cooler vintages, with the acid overpowering."
939,Grünlack Riesling Spätlese,Schloss Johannisberg,2016,4.3,49.19,Rheingau,Germany,Riesling,3.520403,3.2112993999999997,3.666173,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
940,Moelleux Montlouis Sur Loire,François Chidaine,2016,4.0,36.64,Montlouis-sur-Loire,France,,,,,,
941,Montefalco Sagrantino Passito,Paolo Bea,2008,4.7,89.99,Montefalco Sagrantino,Italy,,,,,,
942,Mad Late Harvest,Szent Tamás,2013,3.8,14.99,Tokaj,Hungary,,,,,,
943,Vin de Paille Arbois,Rolet,2013,4.4,44.99,Arbois,France,,,,,,
944,Riesling Auslese Sweet & Luscious,Schmitt Söhne,2016,3.8,14.39,Mosel,Germany,Riesling,,,,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
945,Sauternes,Barton & Guestier,2015,3.8,22.8,Sauternes,France,Sauvignon Blanc,4.472043,4.6190076,4.8278017,,
946,Riesling Auslese Sweet & Luscious,Schmitt Söhne,2018,3.5,12.98,Mosel,Germany,Riesling,,,,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
947,Sauternes,Château La Fleur d’Or,2015,4.0,20.99,Sauternes,France,Sauvignon Blanc,4.4792547,4.91739,4.9532375,,
948,Sauternes (Premier Grand Cru Classé),Château Rieussec,2000,4.4,59.85,Sauternes,France,Sauvignon Blanc,4.3623915,4.7800709999999995,4.8944735999999995,,
949,Sauternes,Barton & Guestier,2016,3.7,25.99,Sauternes,France,Sauvignon Blanc,4.472043,4.6190076,4.8278017,,
950,Barsac (Grand Cru Classé),Château Doisy-Daëne,1986,4.0,140.47,Barsac,France,Sauvignon Blanc,4.332616000000001,4.7315629999999995,4.8789725,,
951,Sauternes (Crème de Tête),Château Gilette,1996,4.3,119.95,Sauternes,France,Sauvignon Blanc,4.303703,4.581304599999999,4.837651,,
952,Montecarlo Vinsanto,Fattoria del Teso,2000,4.4,57.99,Montecarlo,Italy,,,,,,
953,Cuvée Beerenauslese,Kracher,2015,4.1,29.64,Burgenland,Austria,,,,,,
954,Sauternes,Château Raymond-Lafon,2008,3.9,81.35,Sauternes,France,Sauvignon Blanc,4.369524500000001,4.699751,4.912559,,
955,Barsac (Grand Cru Classé),Château Nairac,2007,4.1,69.98,Barsac,France,Sauvignon Blanc,4.3066535,4.6622642999999995,4.8426967,,
956,Passito,Colosi,2015,4.1,33.99,Sicilia,Italy,Malvasia,,,,,"Italy is responsible for some of the finest wines in the world, and while Northern Italy receives the majority of the plaudits, there is some excellent wine emerging from the sparsely populated southern regions.

Fiano and Greco are the two big white varietals in Campania and Basilicata, while Sicily has become known for their Bianco d'Alcamo, a dry wine made from the Marsala grape.

Southern Italy's reputation has taken a beating in recent years as they have become known for producing bulk wine that they can't sell, and the reputation seems to endure despite some lovely wine coming from Sicily, Campania and Basilicata.

Fiano tends to be a wonderfully creamy white wine with lots of green apple skin and pear. Greco, arguably Campania's flagship white grape, is a lot crisper, and typically has an abundance of minerality, lemon notes and pear.

The white wine of Southern Italy pairs extremely well with the creamy regional cuisine, as well as with some freshly caught fish or shellfish."
957,Petit Guiraud Sauternes,Château Guiraud,2012,3.9,15.99,Sauternes,France,Sauvignon Blanc,4.3912873,4.773666,4.928252,,
958,Sauternes,Château d'Yquem,1959,4.7,2700.0,Sauternes,France,Sauvignon Blanc,4.3780730000000005,4.692753,4.878145,,
959,Sauternes,Château d'Yquem,1967,4.8,1651.0,Sauternes,France,Sauvignon Blanc,4.3780730000000005,4.692753,4.878145,,
960,Riesling Medium Sweet,Blüfeld,2010,3.7,8.98,Mosel,Germany,Riesling,3.9418279999999997,3.1066666,2.7284946,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
961,Sauternes (Premier Grand Cru Classé),Château Lafaurie-Peyraguey,2014,4.1,63.96,Sauternes,France,Sauvignon Blanc,4.314389,4.7723455,4.8714213,,
962,Coteaux du Layon 'St. Aubin',Domaine des Forges - Branchereau,2017,3.9,13.99,Coteaux du Layon 'Saint-Aubin-de-Luigne',France,Chenin Blanc,3.1832407000000003,2.3123150000000003,3.2316667999999997,,"Loire Chenin Blanc is characterized by its distinctive high acidity. Most tend to be off-dry to medium sweet, with notes of flowers, straw and honey.

The best sweet styles are made from grapes affected by noble rot, which become golden and honeyed. Dry styles possess a chalky minerality to them.

Spanning the Loire River as it flows out to the Atlantic Ocean, the region has diverse soils and climates, meaning Chenin Blanc comes in all different styles.

Because of the grape's inherent high acidity, Chenin Blanc's charm can be lost in cooler vintages, with the acid overpowering."
963,Bernkasteler Badstube Riesling Spätlese,Wwe. Dr. H. Thanisch - Erben Thanisch,2015,4.0,28.0,Mosel,Germany,Riesling,3.9389267,3.0625854,2.7817073,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
964,Fiano di Avellino,Terredora,2016,3.8,17.99,Fiano de Avellino,Italy,Malvasia,3.2308207,3.6288943,1.5928308,,"Italy is responsible for some of the finest wines in the world, and while Northern Italy receives the majority of the plaudits, there is some excellent wine emerging from the sparsely populated southern regions.

Fiano and Greco are the two big white varietals in Campania and Basilicata, while Sicily has become known for their Bianco d'Alcamo, a dry wine made from the Marsala grape.

Southern Italy's reputation has taken a beating in recent years as they have become known for producing bulk wine that they can't sell, and the reputation seems to endure despite some lovely wine coming from Sicily, Campania and Basilicata.

Fiano tends to be a wonderfully creamy white wine with lots of green apple skin and pear. Greco, arguably Campania's flagship white grape, is a lot crisper, and typically has an abundance of minerality, lemon notes and pear.

The white wine of Southern Italy pairs extremely well with the creamy regional cuisine, as well as with some freshly caught fish or shellfish."
965,SL Riesling Spätlese Trocken,Schloss Lieser,2012,3.7,25.0,Mosel,Germany,Riesling,4.133281,2.4358592,1.7299218999999997,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
966,Cyprès de Climens Barsac,Château Climens,2015,4.2,44.99,Barsac,France,Sauvignon Blanc,4.3660407,4.5980669999999995,4.849888,,
967,Gewurztraminer Alsace Vendanges Tardives,Trimbach,2014,4.1,29.95,Alsace,France,Gewürztraminer,2.7330432,4.0808697,2.5973914000000002,,"Alsace is a wine growing region in Northeast France that borders Germany. Because Alsace is proximal to Germany, cradled in the shadow of the Vosges Mountain range and just east of the Rhine River, it shares many common grape varieties.

Gewürztraminer can trace its lineage to Alsace, and is the second most planted variety in the region.

Gewürztraminer is an aromatic grape, this is typically expressed as exotic fruits such as lychee, star fruit, passion fruit or mango. In addition to lush fruit notes, a host of other aromatics makes for a complex and heady elixir—orange peel, roses, honey, and baking spices are also common fragrances. A deep gold color, it tends to be full-bodied with fairly low acidity and sometimes has a lovely spritz (or slight effervescence).

As a rule, Alsatian Gewürztraminer is unoaked, and is produced in both a dry and off-dry style. Late Harvest Gewürz are made as well, generally labeled as Vendange Tardive (VT) and Sélection de Grains Nobles (or SGN meaning that the wines have been affected by Noble Rot).

Universally known as the wine to pair with spicy Asian cuisine, Gewürztraminer has a broader range of pairing potential. Both dry and off-dry Gewürztraminer will compliment roast duck, washed-rind cheeses like Epoisses, cream of potato soup, bratwurst, omelets with smoked salmon and pizza with figs and Praga ham. Pair off-dry Gewürztraminer with foie gras, apple tartin, or desserts featuring tropical fruit."
968,Grande Cuvée Nummer 6 Nouvelle Vague Trockenbeerenauslese,Kracher,2012,4.5,111.99,Burgenland,Austria,,,,,,
969,Electra White (California Moscato),Quady,2015,4.0,12.99,Madera,United States,,,,,,
970,Sauternes,Château Roûmieu-Lacoste,2012,3.9,22.99,Sauternes,France,Sauvignon Blanc,4.4442773,4.833177,4.9513682999999995,,
971,Tokaji Aszú 6 Puttonyos,Lenkey Pinceszet,2000,4.3,97.85,Tokaj,Hungary,,,,,,
972,Sauternes (Lur Saluces),Château de Fargues,2014,4.3,174.98,Sauternes,France,Sauvignon Blanc,4.392823,4.779227,4.9527965,,
973,Veldenzer Elisenberg Riesling Kabinett,Weingut Max Ferd. Richter,2017,4.2,24.99,Mosel,Germany,Riesling,4.256404,2.972861,3.1161942000000002,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
974,Sauternes (Premier Grand Cru Classé),Château Rieussec,2003,4.3,79.5,Sauternes,France,Sauvignon Blanc,4.3623915,4.7800709999999995,4.8944735999999995,,
976,Sauternes (Premier Grand Cru Classé),Château La Tour Blanche,2010,4.3,86.95,Sauternes,France,Sauvignon Blanc,4.320389,4.7182319999999995,4.904211,,
